Comment,Language_Index,Language
"ushnmandaliya varsh vatavarananto, assam samashitoshnanga (vesavilo gari. 95° - 100° pha. leda 35° - 38° sain. mariyu shitakalamlo kani. 43° - 46° pha. leda 6° - 8° sain.) undi, adhik varshpata pondutu, adhik tem kaligi untundi.",8,tel
"i khanduloni sudur turpu bhagala parvatalas aneka agni parvatalu, alage indonesia mariyu kanchatka agniparvat paryatnaku nijanga gopp gamyastanalu.",8,tel
"nyayam gurinchi, banisatva nudi vimukti gurinchin aalochantha prajallo melcolipe uddeshyanto rachnal cheyadmanedi rachital samajik badhyataga marindi.",8,tel
"halo, idi jaipur city palesa?",8,tel
"okkati kad, one vakinvi rend dosulu veinchkovali.",8,tel
phurti vidhya sanvatsara/ corsuki scalarship andinchabadutundi.,8,tel
i skim neshanal scalarship portel (anespi) dwara amalvutondi.,8,tel
memu emen patras chupinchalsi untundo cheptara?,8,tel
"1261 (1999), 1265 (1999), 1296 (2000) mariyu 1314 (2000) tirmanas raddu chacin tarvat, 2000 october 31na yu an bhadrata mandali mahiies, shanti, bhadratalku sambandhinchin aikyarajyasmiti bhadrata mandali tirmana 1325 (ass/aries/1325)nu ekagrivanga aamodinchindi.",8,tel
"ledandi,andukante memu ventne avi wadta phurtiga aapesam.",8,tel
"sarvajnik charging steshani mariyu byattrin marpidi chesukune/charging chesukune sadupayas nelakolpi, nadipi, konsaginche nirvahana agensi state nodel agencis (ass an elu) tappanisariga anchukovalsi untundi.",8,tel
"ranjit singh maharaja viralam vall nanded lo kii she 1835 prantalo, sunnithmin chekkadalato kudin ock gambhirmin bengar gopuram kaligin andmains mariyu vismayam kaliginche gurudwara nirmana jarigindi.",8,tel
kailasnath gudi chusava?,8,tel
vaaru danni postulo pampistara?,8,tel
"thank yu, nann.",8,tel
"prati jattuki varusga mod sar takidulu anumatinchabadi, edo ock jattu bantini avatali jattu cortulo nelamid petti ryalini gelichevraku leda ock jattu ock tappida chessi ryalini oripoyevarku, i ryali konsagutundi.",8,tel
marenti vishyam?,8,tel
nuv malli na daggarku paniki rankkarled.,8,tel
nityam perugutunn prekshakulku one chhanal seval andistu undla vall telivijan programing tvarga santruptataku cherukundi.,8,tel
na uddeshlo pillo shastriya sangita nerchukovali.,8,tel
vachche nel 10 va targati pariksh phurti chestar.,8,tel
"sound track anedi saransharitya, sampradayik mulamoorthul aachar vidhi prakaramin vedukaga undedani aayan vadan.",8,tel
"2019 nati, ji entertainment enterpryces limited (jil) escell vanijya sansthaki labhas gadinche ekac companiga undindi; aa sansthaki perukupoin run motta dadapu 20,000 kots (idi 2020 lo 210 billian leda yues $2.6 billian ku samana).",8,tel
"bhagen, janan, mariyu ragalapai aadharithmain oriya patal, rangila chupadi vantivi, lalit shastriya sangita kind vargikarinchabaddai, idi oriya sangitalo ock mukhyamin ansha.",8,tel
suchanal patinchandi.,8,tel
i prapanchavyapt mohammari olimpix anubhava taluku marupunu kont tagginchindi.,8,tel
"mudav dashalo, adanpu aalochanal praveshpettabaddai, udaharanku, karmal bharan nudi upashamana kaliginchagalavni tavoist aalayas aacharah, prayashchit mariyu samarpanal vantivi protsahinchabaddai.",8,tel
"nirdisht aijii kos chese rakta pariksh, palu, gudd, verushang, chet ginjal, chapalku sambandhinchin alerjil nirdarinchadaniki upayogakaram av vachchu.",8,tel
me nannaki kuda afis unddu.,8,tel
ante doctor strenz and di multivars aaf mad nus aena?,8,tel
naku conche sed teere samayam chala avasaram.,8,tel
"pedd kathale, conche sepu agu",8,tel
"falo aa mottanni padalu, ankello vrayandi sir.",8,tel
"adevidhanga, present takkuv-viluvan jatulu hechchuga unn atavi bhumi bhavisyattulo marint viluvindiga marwacchu mariyu diniki viryayanga jargwacchu.",8,tel
"kanfushian aacharah mariyu vistrut udarvad prajaswamy chatra kaligin sansthal i sanyojana anedi seng abhiprayam prakara, mitimirin vyaktivada mariyu naitik drushti lopaniki gurain pashchatya style udarvada, alage dhrudamin vargashreni mariyu karudukattin unntshrenul vall prabhavitamain sampraday kanfushianija, renditicy bhinnaminadi.",8,tel
"i kott vidhana prakara, prajaln sampradeestu, shikshan istar, inca panithir mariyu nirvahan kharchulku saripoye sthilo nishchainchabadin pannuni mundugane chellingdaniki viniogadarulu oppukuntar.",8,tel
"niku telusuga nenu akkuvaga prayanas chestuntan, alage akkuv cinemal chustuntan.",8,tel
priyaman vidyarthulara shubhodya.,8,tel
ala vidyarthulkantu e taggimp ledu.,8,tel
chitti yokk vijayanto agrahinchin dinendra singhsaiger nudi pakshi atmanu vidudal chestadu.,8,tel
tappakunda! shruti parampar nudi sanskrit sahityanni manaku maukhik sampradayanga andinchabadutu vachchindi.,8,tel
"randi, kurchondi.",8,tel
ayanku padmashri vachchindi.,8,tel
"adhyaksh, inca motta 225 mandi parliament sabhyulatho saha prabhutvan yavattu rajinama cheyalani pilupunistu nirsanal jarugutu unna, 2022 april 18na gotabay 17 mandi sabhyulatho kudin kott mantrivargani niyamincharu.",8,tel
"ayite, e rashtra bar kauncillonaina namodu chesukovada anedi nyayavadi namodu chesukunn rashtra bar kaunsil pradeshik adhikaar paridhiki minchinappatiki bharatvaeshaloni e cortulonaina hajarukakunda varini niyantrinchadu.",8,tel
"1920 lo bharat toli jaatiya jattuni olimpix ki pampindi, ik appati nudi prati vesvi olimpic kridallo palgontu undi.",8,tel
aa bill paurasatwaniki vaari present margani marchanandun adi muslimk vyatireka kadani sha druganga cheppar.,8,tel
adi prabhutvanche ock manchi sankshem pathaka.,8,tel
"vahana kadulutu undga hathattuga break veyada, vinyasal cheyada leda pramada vantivi sambhvinchinapp biginchi kattabadni si.ar. ass vahan lopalibhagam gunda dusukupogaldu.",8,tel
"niku chaselu ishtamaite, assam watil tenga chapel vantaka niku nachchutundi.",8,tel
"iranloni internet censorship karnanga, iraniani fesbuk, twitter modalinatuvanti pramukh soshal netvarclalo cheradanni iran prabhutvan mariyu islamik rivalyushanary gards sepah appudu vyatirekinchai.",8,tel
prastavit gadi 1971 yact krind prakatit murikivadlo undani mariyu modati prativadi dakhs chacin daava aa yactuloni sekshan 22(1)lo nishedha drushtya samarthadhikari likhitapoorvak anumati lekunda nirvahinchadaginadi kadani ock abhyarthann samarpinchindi.,8,tel
"okattukune shilpas,chitras gal i guhal jain matpu vishvasal, bodhl pradarshistai.",8,tel
hai devang. nenu bagunnan.,8,tel
prati vidyarthi kanisan ockk mokkaina natolsi untundi.,8,tel
"aveunu, manaki kavalsintt tiyyaga leda karanga undavacchu.",8,tel
gunde upiritittul kshamat nirantaranga sharirak shram chese samayaulo shariraloni raktaprasaranmandal mariyu swasamandlal shaktini saraphra cheyagal samarthyanni pratibimbistundi.,8,tel
kevalam i karnanga nirakarinchabadd kesulu anno wastentai.,8,tel
ock nel kawastundi.,8,tel
"visa anedi ock videshaniki chendin pravas adhikarulu, aa vyakti pramanpatras nirdharinchin tarvat, pass port pai ock mudr acchuveyatanto tayar chese ock dhruvapatra.",8,tel
resion card naklutobat nenu miku ichche faloni jabitalo unn itar patras konni ivvavalasi untundi.,8,tel
cheppu.,8,tel
bhale ullasanga undi.,8,tel
miku bhavana bayati nudi andmains shatt chala dorkagalavni khachchitanga cheptanu.,8,tel
karnatakaa shakhaharul sankhya mansaharul sankhyan minchi untundi; kabatti vaari vantakalas akkuvamtuku shakhahar vantakale untai.,8,tel
"kyaliphornia institute aaf teknalaji(coltek) aadhvaryamlo nasa ardhik sahakar pondin jet propalshan laboratory (jepiel) ki madrigane, 2021lo isro mariyu indian institute aaf spes science and teknalaji (aippesti) samyuktanga ock karyakramanni amaluparichai, indulo bhaganga saadhikaritgal paryavekshan smiti (iosi) bangalorulo isroki chendin kapasiti building progran afis aadhinanio (sibepio) samanya prayojnalku anni swalp, madhyam, mariyu dirgh kaalik antariksha parishodhana projectula aamodistundi.",8,tel
nuvvu mari akkuv bhayapadutunnavu.,8,tel
"ock vyakti samarpinchin nots 5 kante akkuv undi 5,000 viluvanu minchani yedal, atuvanti nots nivedhk bimaa chembadd tapa dwara atani/ambe banku vivaram (khata number, shakh peru, aiefessi mo) andistu sameep koshagar shakhaku pampavalsindiga leda vatini akkde swayanga marchukovalasindiga suchimpbatar.",8,tel
anti ni gol?,8,tel
"january 2012lo,shwethasaudhalo nirvahinchabadin ""insorsing american jabs"" forumlo americalo pettubadulu pette charyaku obama pilupuniccharu.",8,tel
hm. nivu cheppedi naku ardha avutundi.,8,tel
miku e vidhnga sahayapargal?,8,tel
"church street lo sthanikulu ""jus kadai"" ga kuda piluchukune di seven ilaven rasaal dukana, kalakshepanki ock manchi chotu.",8,tel
chala dhanyavadal!,8,tel
"1991lo 39% ga unn akshrasyata rate 2001lo 47% ku, 2011lo 63.8% ku perigindi.",8,tel
"nijan jivitalo ""kuttinarayanan"" ane peru gal i anugu edegal prayamlo vishajaltatakamulo adugu petti aa pramadlo kal viragakottukundi.",8,tel
arjunnilo nairashyam ye mereku undo gurtinchin pimmate krishn tan vaikhari marchukuni i prapanchalo dharmacharan marmala bodhinchanarambhinchadu.,8,tel
"prati ockkaru dhruvikaran pondin rend tikal kovishild, kovagginlalo edo okati veinchukovalasinde.",8,tel
"ayina kuda, nenu i varantaniki vies chesukunnan.",8,tel
"chala mandi tiyatide ishtapathar, mamuluga idi perugu, bella pakanto kalypi tintar.",8,tel
bharatvaesha bahul paurasatvase gurtinchadu.,8,tel
1925 lo sthapinchabadin finnish islamik asosiyeshan anintiloki atyant puratanminadi.,8,tel
dini vall nenu selvu pettale.,8,tel
idigondi jabita.,8,tel
"vishayanni ardha chesukodenlo ibbandi padutunn vidyardhulu ackad ibbandul adurcontunnaro ardha chesukotoni, merugan moolyankanase roopondinchatanii upadhyayulku sanketikat sahayapadindi.",8,tel
tappakunda! i skim yokk mukhya uddesha alpasankhyak vargalloni arhulin niruped vidyarthulku aarthik sahayam andinchadame .,8,tel
tickett book cheyagalva?,8,tel
rajkiyalante appudu ilane untai kada?,8,tel
"gattlo, prakruti vaiparityal vall adurayye aaday avasarase adurkonenduku samanyanga pratyakash pannulpai adanpu sunkal vidhinchabadavi.",8,tel
"ayite, ento verega anipinchindi, kaani road tirigi ravadanto adi khachchitanga ahladakaranga anipinchindi.",8,tel
"udaharanku, gutti bambulu, ivi pelud ganul vanti samasyane testai: yuddha mugicin sudirg kalam taruvat kuda prelani bambulu paurulku pramadahetuvuga undavacchu.",8,tel
"""yapple fanboi"" ane adhikshepani anuvartinchata, utpatti praveshpattadaniki munupe erpade podevati varusal avahethan cheyada dwara brand patlagal adhik sthai vidheyat vimarshinchabadi, parihas cheyabadindi.",8,tel
aa nati natulu ante lakshmi dat ga chacin mrinal kulkarni gurtukostar.,8,tel
"leda, me post ofis pass book gani passport gani naklu ivvavacchu.",8,tel
"nenu ock saggubiapu khichdi, inca indak nenu cheppin puttagodugul brown rais tiskuntan.",8,tel
"atani kutumb vyapaarasansth, sino-thai engineering and kanstrakshan piciel, bankachloni suvarnabhumi air port vanti anek bhari prabhutva projectula nirminchindi.",8,tel
"me peru, vayasu cheppinanduku dhanyavadal.",8,tel
manas ishanya rashtramin assamo himalaya parvatpadal vembadi undi.,8,tel
"ayite, i vidhana prathamikanga parimitmainadi andukante ock drushyanlo ock pranta paridhi perige koddi megh-rahit drushyal sambhavyat taggutundi.",8,tel
raboye rojullo i virus taluku marinni bhayankarman roopantral vastayani anchana vestunnar.,8,tel
"bukar puraskar vijethalu salman rashdi mariyu aravind audig, i nagraniki gal ghan saahithi sampradayas antarjatiyanga pramukhnga perkonnar.",8,tel
dhanyavadal.,8,tel
"sare, alage. naku telisinadi, ardhamin danito miku sahayapade prayatna chestanu.",8,tel
"aveunu, aa sannivesha chala amanushnga untundi, avi nij jivitaloni sanghatnal aadharanga tisarann vishyam, andulo natinchada mat pakkanpett churtanike kashta anipinchindi.",8,tel
"aayan tarchuga kalisi panichesin itar natulu rekh, madhuri deekshith, anil kapur, sharukh khan mariyu amrish puri.",8,tel
adi chala baga anipistundi!,8,tel
2013 lo nibandhan 145 lo savaran cheyabadi sarvonnath nyayasthan niyamal chet prabhavitamautundi.,8,tel
"hitopadesh anedi pakshulu, jantuulu, manav patral dwara prapanchik gnananni andinche grantha.",8,tel
"alage gail egyptloni rend ritile gas companian, fayu gas company (affgisi) mariyu neshanal gas company (natgyas) lalo kuda yajmanya vatadar bhagswami.",8,tel
"dalchinachek bharatvarshaniki stanikamainadi, alage dani upayogal paridhi suvasana sadhakaniki sambandhinchada nudi aushadh sadhakaniki sambandhinche varaku untai.",8,tel
turpu mariyu uttar khartoomloni nirsanakarulu shukravarpu prarthanal tarvat mughalan pradarshnallo palgonnar.,8,tel
"itivali dharal akasmik fiver pampudal mariyu tadupari dharal bhari pampudal gurinchi bhavishyakalik nirdesha aarthik paristhitul bigimp, fiver asthirat, mariyu vipattu pat pratikulataku daaritisai.",8,tel
nenu danni app mis ayya.,8,tel
"i government museum bhugarbh shastra, jantushastra, manav prenam shastra, alage vrikshashastraniki sambandhinchin anno rakal pradarshistundi.",8,tel
"niyanthran, paryavekshan, samachar marpidi, gamna, vatavrana mariyu takidi nirohak vyavasthalto saha vaimanik parikaras unde vilakshan pradesh vimanpu kakpit.",8,tel
ock photoshuit kos palesloki pravesha koratanii phone chestunnan.,8,tel
"aurangabadloni praachin charitrak pradeshals okatin ajanta guhal vatloni paintings, buddha shilpalku prasiddhi chendai.",8,tel
"atyantadhunik saukaryalato, afftiaiai kalatmak vyaktikarnalo vinoothn style gal vardhaman chitradarshkul kos srujanatmak vatavarnanni andistondi.",8,tel
i madhya padin varshalk wadukogalige road kottukupovadanto vere vere vahanall adigi adigi ravalsi vachchindi.,8,tel
dharento kuda adigi cheppava?,8,tel
"nannu emi anaku, naksale idi modati road trip.",8,tel
"garud indonesia prativara bahirang charter vimanas jakarta nudi/varaku naduputundi, viti ticket ammakan christmas island travel acstenji dwara jarugutai.",8,tel
"pack cheyabadin, dabbalalo aaharapadarthalas uppun sanrakshankariga wadta valan chala adhik sthai sodium untundi.",8,tel
tanu kolukuntunnadni vinada santox.,8,tel
idi degree vidyarthulaki matrame vartistunda?,8,tel
paryatkulatho sankarshan stanik pradeshalloni paryatak parishramku chendin karmicullo aatithy pravartan pempondinchadalo sahayapadutundi.,8,tel
edo okaroju nenu adnta swayanga chudalani anukuntunnan.,8,tel
"""radio sinovektami"" leda ""radiosinovayortesis"" ane perte gal i chikitsa vidhanaion prabhavit killsandul sainovial randhralloki radiodharmikat kalapabadin nalusulu leda radiodharmikat kalapabadin gujjun ekkinchada dwara pani chestundi.",8,tel
"migta sandarbhallo, helicopter kevalam avagahan kos upayoginchi, rocket dwara pampabade tarpedose aayudhanga upayogincharu.",8,tel
"akhil bharat vedya vigyan sansth kesulo jarigints, mariyu gangadhar kesulo punarudghatinchints, poorvokt vidhnga nyayadhipati samakshanlo firyad dakhs cheyadame andubatulo unn parihara.",8,tel
"ayite, kathin paur jawabudaritnanni amalu cheyadaniki biessenelku chattabaddhamin, niyantrana leda police adhikarah lew.",8,tel
"vari, patti, cheruku, sajjal, ragulu, jonn, mokkajonn, barley mariyu pands itar pradhan pantel.",8,tel
gantantra dinotsava kavatude sankshipt roopanni gistanu.,8,tel
"europe valsapalkulu, aa rashtani leda mataniki ankita cheyabadin, tam vijay pranalikanu pratibimbinche, nirmanatmak shailini srustincharu.",8,tel
"tappakund, nenu aa numberuni vatsap lo pampistanu.",8,tel
"oho, tikal veinchukovada tappanisra?",8,tel
"apimmat rashtra shasan sabh annikal 11-04-2019 nadu nirvahinchabadi, shri vai. jaganmohan reddi mukhyamantri ayi 30-05-2019 nadu praman sweekar chesharani nivedinchabadindi.",8,tel
ela unnavu?,8,tel
"sare, me cab 15 nimishall me lokeshnki cherukuntundi.",8,tel
"tokio olimpic krammulo, nenu manastatvavett vaddaku valelevadini kani, annadu daniki praadhanyathnivvaledu, na shariranni jagrathtaga chusukoledu",8,tel
churtanii indian tako laagaa untundi.,8,tel
"phurti budgetlo kevalam 3% ghormain korat kaligistundi, mariyu sansthal pedd sankhyalo undatanto wariki nasirka seval matrame andinchagalaru.",8,tel
tamilulo kanabada rend mahakavyas silppadikar mariyu manimekalai.,8,tel
"april 26na, rend nimishal nidivi gal ock videolo atmahatya vishyanga sahayam cheyemeni ock french deshasth kuarantain karmikul mod bhashallo adugutu kanipinchadu.",8,tel
dinni mainarity vyavahaaral mantritva shakh pravesh pettindi.,8,tel
"he, nuvvu appudu unde chot kanabadlede.",8,tel
"nail paravartan samacharanni prayogshalas leda aarubayat bhoomilo pondavacchu, inca gas/vatavrana nudi pondavacchu.",8,tel
edi tisukowalo ardha kavatled.,8,tel
"man bhaval, aalochantha, anubhavase, inca mansuku anipinchedi maredaina vrayada dwara vyakt pariche vidhananni vetukkuntan.",8,tel
naku ippo arthamaindi.,8,tel
chalane vivaram kavalsi unnattunnai.,8,tel
"bangladeshi gramas, sahaj padardhal ayin matti, andugaddi, kalap, mariyu vaduruto tayaran poorikappugal illu kaligi untai.",8,tel
bharatvaesha vyaptanga jeeva vedya saukaryalato kudin ayurveda centrase sah-sthapananiki jaatiya gramin arogya mishan (anareche) vanti karyakramas chestunn prayatnalu jeevavaidyam ayurvedal madhya bhautik samipya varake parimitmayi samishti vaidyam andinche kriyashil anusandhanavkashaniki chala duralo unnai.,8,tel
"appati nundo pasul kos prayatnistunnan, kani dorkatled.",8,tel
appudaina mato vastava?,8,tel
"fibravari 10 varaku bik, acht-sasterenlalo atyavasar uttarvulu amalulo untai, induche polisulku karanamemi lekunda aap soda chatenduku vies kalpistundi.",8,tel
bahushah takkuv khariph vari pants karnanga aharadhanyal dharal vattidi godhum nudi variki vyapistu undi.,8,tel
i samachar naku chala upyogapadindi.,8,tel
"i vyakhyanas srushti puranaluga pani chestu, i aalochana vidhana ela vachchindi mariyu buddhudi bodhanla teliajesenduku daniki pratyek pramanikat anduku undi anedi vivaristai.",8,tel
"interneshnal trade center dwara anek karyakramas nirvahinchabadutunnai, ivi chinn vyaparah mariyu parishramikavettal avasarase nokkicheppy, digital tredga edige samayaulo wariki maddatu istai: mena prantaloni yuvatku avakashalu, asdigies-photo pradarshan koraku chiru vyaparah, kridallo yuv vyavasthapakulu, mahillapai pettubadi pettada vantivi.",8,tel
ambe son parilo naku baga nachchedi.,8,tel
dani mid challi unnadi cobbarena?,8,tel
"tagin dacumentlato, anlin namodu chesukovada dwara, leda edaina seva kentranlo otor idi pondavacchu.",8,tel
